hour_bucket,hourly_avg_power,hourly_max_power,hourly_min_power,record_count
2021-12-09 10:00:00,1.28,1.279,1.279,1
2021-12-09 09:00:00,1.57,1.685,1.508,3
2021-12-09 08:00:00,1.35,1.612,1.1,3
2021-12-09 07:00:00,0.7,0.703,0.703,1
2021-12-09 06:00:00,1.62,1.619,1.619,1
2021-12-09 05:00:00,1.05,1.304,0.804,2
2021-12-09 04:00:00,1.27,1.507,1.14,3
2021-12-09 03:00:00,0.81,0.865,0.759,2
2021-12-09 02:00:00,1.06,1.056,1.056,1
2021-12-09 01:00:00,0.44,0.44,0.44,1
2021-12-09 00:00:00,0.45,0.454,0.454,1
2021-12-08 23:00:00,1.45,1.721,1.093,3
2021-12-08 22:00:00,1.51,1.513,1.513,1
2021-12-08 21:00:00,1.48,1.481,1.481,1
2021-12-08 20:00:00,1.52,1.926,1.058,4
2021-12-08 19:00:00,1.57,1.714,1.434,2
2021-12-08 18:00:00,0.76,1.037,0.476,2
2021-12-08 17:00:00,0.8,0.923,0.6,4
2021-12-08 16:00:00,1.07,1.545,0.524,4
2021-12-08 15:00:00,0.76,0.838,0.677,2
2021-12-08 14:00:00,1.11,1.289,0.899,3
2021-12-08 13:00:00,1.16,1.158,1.158,1
2021-12-08 12:00:00,0.96,1.377,0.613,4
2021-12-08 11:00:00,1.08,1.082,1.082,1
2021-12-08 10:00:00,0.93,1.226,0.781,5
2021-12-08 09:00:00,1.53,1.609,1.444,2
2021-12-08 08:00:00,1.53,2.129,1.105,3
2021-12-08 07:00:00,1.07,1.264,0.874,2
2021-12-08 06:00:00,1.29,1.614,0.772,5
2021-12-08 05:00:00,1.04,1.317,0.738,4
2021-12-08 04:00:00,0.95,1.31,0.593,7
2021-12-08 03:00:00,0.9,1.148,0.646,2
2021-12-08 02:00:00,1.07,1.317,0.708,3
2021-12-08 00:00:00,0.73,0.944,0.507,4
2021-12-07 23:00:00,1.57,1.639,1.512,3
2021-12-07 22:00:00,1.66,2.011,1.049,5
2021-12-07 21:00:00,1.64,1.856,1.388,3
2021-12-07 20:00:00,1.65,1.648,1.648,1
2021-12-07 18:00:00,0.84,1.061,0.579,4
2021-12-07 17:00:00,1.07,1.68,0.647,4
2021-12-07 16:00:00,0.82,0.841,0.795,2
2021-12-07 15:00:00,0.83,1.034,0.523,3
2021-12-07 14:00:00,1.09,1.089,1.089,1
2021-12-07 13:00:00,1.03,1.541,0.721,6
2021-12-07 12:00:00,0.93,1.206,0.653,4
2021-12-07 11:00:00,0.94,1.213,0.642,3
2021-12-07 10:00:00,0.89,0.893,0.893,1
2021-12-07 09:00:00,1.5,1.499,1.499,1
2021-12-07 08:00:00,1.15,1.154,1.154,1
2021-12-07 07:00:00,1.59,1.797,1.361,3
2021-12-07 06:00:00,1.53,1.677,1.433,3
2021-12-07 05:00:00,1.34,1.663,1.022,2
2021-12-07 04:00:00,0.91,1.326,0.485,2
2021-12-07 03:00:00,0.95,1.069,0.812,3
2021-12-07 02:00:00,1.02,1.487,0.488,5
2021-12-07 01:00:00,1.12,1.412,0.807,4
2021-12-07 00:00:00,0.64,0.636,0.636,1
2021-12-06 23:00:00,1.59,1.856,1.04,4
2021-12-06 22:00:00,1.46,2.282,0.889,5
2021-12-06 21:00:00,1.6,1.888,1.32,4
2021-12-06 20:00:00,2.15,2.153,2.153,1
2021-12-06 19:00:00,1.42,1.489,1.358,2
2021-12-06 18:00:00,1.1,1.24,0.992,4
2021-12-06 17:00:00,1.11,1.353,0.864,2
2021-12-06 15:00:00,1.17,1.609,0.737,2
2021-12-06 14:00:00,1.1,1.455,0.569,4
2021-12-06 13:00:00,1.29,1.291,1.291,1
2021-12-06 12:00:00,1.13,1.398,0.881,3
2021-12-06 11:00:00,0.73,0.76,0.693,2
2021-12-06 10:00:00,1.24,1.372,1.005,3
2021-12-06 09:00:00,1.4,1.952,1.033,4
2021-12-06 08:00:00,1.35,1.467,1.183,3
2021-12-06 07:00:00,1.7,1.938,1.516,3
2021-12-06 06:00:00,1.32,1.559,1.077,2
2021-12-06 05:00:00,0.95,1.248,0.687,4
2021-12-06 04:00:00,1.18,1.206,1.162,2
2021-12-06 03:00:00,0.94,1.222,0.636,5
2021-12-06 02:00:00,0.98,1.279,0.816,3
2021-12-06 01:00:00,1.19,1.308,1.045,4
2021-12-06 00:00:00,1.02,1.726,0.673,4
2021-12-05 23:00:00,1.7,1.932,1.566,3
2021-12-05 22:00:00,1.38,1.853,1.009,5
2021-12-05 21:00:00,1.42,1.624,1.182,4
2021-12-05 20:00:00,1.41,1.406,1.406,1
2021-12-05 19:00:00,1.17,1.436,0.715,3
2021-12-05 18:00:00,0.7,1.056,0.389,3
2021-12-05 17:00:00,0.7,1.05,0.341,2
2021-12-05 16:00:00,0.98,1.043,0.923,2
2021-12-05 15:00:00,0.91,1.179,0.644,5
2021-12-05 14:00:00,0.73,1.042,0.424,4
2021-12-05 13:00:00,0.85,1.395,0.488,3
2021-12-05 12:00:00,0.79,0.885,0.681,3
2021-12-05 10:00:00,1.2,1.702,0.699,4
2021-12-05 09:00:00,1.21,1.758,0.79,4
2021-12-05 08:00:00,1.29,1.587,0.985,4
2021-12-05 07:00:00,1.29,1.345,1.244,2
2021-12-05 06:00:00,0.61,0.608,0.608,1
2021-12-05 05:00:00,0.79,1.136,0.49,4
2021-12-05 04:00:00,0.93,1.429,0.15,6
2021-12-05 02:00:00,0.83,0.979,0.5,4
2021-12-05 01:00:00,0.87,1.309,0.429,2
2021-12-05 00:00:00,0.77,1.211,0.499,3
2021-12-04 23:00:00,1.46,1.671,1.266,4
2021-12-04 21:00:00,1.31,1.734,0.81,3
2021-12-04 20:00:00,1.2,1.263,1.107,3
2021-12-04 19:00:00,0.97,0.975,0.975,1
2021-12-04 18:00:00,0.78,1.157,0.472,5
2021-12-04 17:00:00,0.82,1.206,0.353,4
2021-12-04 16:00:00,0.62,0.639,0.597,2
2021-12-04 15:00:00,0.83,1.394,0.165,6
2021-12-04 14:00:00,0.61,0.954,0.268,2
2021-12-04 13:00:00,1.09,1.114,1.049,3
2021-12-04 12:00:00,1.07,1.535,0.435,3
2021-12-04 11:00:00,0.91,1.256,0.711,4
2021-12-04 10:00:00,0.97,1.117,0.818,3
2021-12-04 09:00:00,1.25,1.247,1.247,1
2021-12-04 08:00:00,1.36,1.799,0.897,3
2021-12-04 07:00:00,1.38,1.826,0.929,2
2021-12-04 06:00:00,1.67,2.062,1.077,3
2021-12-04 05:00:00,0.92,1.022,0.81,3
2021-12-04 04:00:00,1.0,1.321,0.538,3
2021-12-04 03:00:00,1.02,1.02,1.02,1
2021-12-04 02:00:00,0.93,1.018,0.753,3
2021-12-04 01:00:00,0.45,0.879,0.106,3
2021-12-04 00:00:00,0.91,1.396,0.387,5
2021-12-03 23:00:00,1.64,2.011,1.324,3
2021-12-03 22:00:00,1.73,1.729,1.729,1
2021-12-03 21:00:00,1.63,1.825,1.168,4
2021-12-03 20:00:00,1.34,1.634,1.037,2
2021-12-03 19:00:00,1.49,2.012,0.971,2
2021-12-03 18:00:00,0.8,0.98,0.613,2
2021-12-03 17:00:00,1.14,1.256,1.03,3
2021-12-03 16:00:00,0.9,1.155,0.613,4
2021-12-03 15:00:00,1.46,1.461,1.461,1
2021-12-03 14:00:00,1.03,1.529,0.603,5
2021-12-03 13:00:00,0.85,0.939,0.765,2
2021-12-03 12:00:00,1.0,1.155,0.848,4
2021-12-03 11:00:00,1.06,1.606,0.514,4
2021-12-03 10:00:00,1.14,1.539,0.669,5
2021-12-03 09:00:00,1.62,1.993,1.237,2
2021-12-03 08:00:00,1.44,1.874,1.004,2
2021-12-03 07:00:00,1.4,1.579,1.16,4
2021-12-03 06:00:00,1.18,1.379,1.065,3
2021-12-03 05:00:00,1.01,1.522,0.614,5
2021-12-03 04:00:00,1.01,1.106,0.92,2
2021-12-03 03:00:00,1.31,1.492,1.126,2
2021-12-03 02:00:00,0.59,0.944,0.391,3
2021-12-03 01:00:00,0.99,1.311,0.657,4
2021-12-03 00:00:00,1.08,1.339,0.815,3
2021-12-02 23:00:00,1.72,1.914,1.402,4
2021-12-02 22:00:00,1.58,1.843,1.144,4
2021-12-02 21:00:00,1.61,2.037,0.993,3
2021-12-02 20:00:00,1.63,2.018,1.419,3
2021-12-02 19:00:00,1.54,1.925,1.155,2
2021-12-02 18:00:00,0.59,0.672,0.518,2
2021-12-02 17:00:00,0.89,1.447,0.573,7
2021-12-02 16:00:00,0.54,0.541,0.541,1
2021-12-02 15:00:00,1.2,1.77,0.456,5
2021-12-02 14:00:00,0.95,1.235,0.712,3
2021-12-02 13:00:00,1.03,1.471,0.553,5
2021-12-02 12:00:00,0.71,1.108,0.195,3
2021-12-02 11:00:00,1.25,1.251,1.251,1
2021-12-02 10:00:00,1.39,1.629,1.16,2
2021-12-02 09:00:00,1.66,1.904,1.321,4
2021-12-02 08:00:00,1.67,1.939,1.354,3
2021-12-02 07:00:00,1.35,1.689,0.843,4
2021-12-02 06:00:00,1.82,2.142,1.536,3
2021-12-02 05:00:00,1.37,1.684,0.916,3
2021-12-02 04:00:00,0.9,1.132,0.505,3
2021-12-02 03:00:00,1.1,1.661,0.722,4
2021-12-02 02:00:00,0.98,1.091,0.866,2
2021-12-02 01:00:00,1.07,1.512,0.525,4
2021-12-02 00:00:00,1.17,1.336,1.058,3
2021-12-01 23:00:00,1.71,1.882,1.542,2
2021-12-01 22:00:00,1.65,1.681,1.601,3
2021-12-01 21:00:00,1.37,1.692,0.99,3
2021-12-01 20:00:00,1.36,1.782,0.944,4
2021-12-01 19:00:00,1.38,1.383,1.383,1
2021-12-01 18:00:00,1.1,1.295,0.735,3
2021-12-01 17:00:00,1.14,1.534,0.694,4
2021-12-01 16:00:00,1.06,1.076,1.043,2
2021-12-01 15:00:00,0.7,0.832,0.607,4
2021-12-01 14:00:00,0.97,1.135,0.632,3
2021-12-01 13:00:00,1.1,1.241,0.999,3
2021-12-01 12:00:00,1.08,1.303,0.87,5
2021-12-01 11:00:00,1.32,1.345,1.294,2
2021-12-01 10:00:00,1.54,1.541,1.541,1
2021-12-01 08:00:00,1.23,1.317,1.151,2
2021-12-01 07:00:00,1.28,1.61,0.949,2
2021-12-01 06:00:00,1.43,1.498,1.359,2
2021-12-01 05:00:00,0.88,1.055,0.695,2
2021-12-01 04:00:00,1.27,1.627,0.89,4
2021-12-01 03:00:00,1.22,1.466,0.855,7
2021-12-01 02:00:00,1.11,1.629,0.802,6
2021-12-01 01:00:00,1.15,1.197,1.075,3
2021-12-01 00:00:00,1.0,1.168,0.836,2
2021-11-30 22:00:00,1.47,1.913,1.032,2
2021-11-30 21:00:00,1.61,2.03,1.182,2
2021-11-30 20:00:00,1.82,2.353,1.421,4
2021-11-30 19:00:00,1.59,1.918,1.249,3
2021-11-30 18:00:00,1.04,1.467,0.618,4
2021-11-30 17:00:00,0.76,0.784,0.728,2
2021-11-30 14:00:00,1.11,1.226,0.918,3
2021-11-30 13:00:00,1.18,1.243,1.121,2
2021-11-30 12:00:00,0.96,1.12,0.866,5
2021-11-30 11:00:00,0.8,1.202,0.439,4
2021-11-30 10:00:00,1.08,1.352,0.536,3
2021-11-30 09:00:00,1.48,1.764,1.203,2
2021-11-30 08:00:00,1.4,1.917,0.693,4
2021-11-30 07:00:00,1.36,1.483,1.233,2
2021-11-30 06:00:00,1.55,1.619,1.49,4
2021-11-30 05:00:00,1.26,1.262,1.262,1
2021-11-30 04:00:00,0.74,1.186,0.425,3
2021-11-30 02:00:00,0.71,1.26,0.335,3
2021-11-30 01:00:00,0.75,0.95,0.621,3
2021-11-30 00:00:00,1.18,1.217,1.134,2
2021-11-29 23:00:00,1.38,2.012,0.857,4
2021-11-29 22:00:00,1.48,1.655,1.354,4
2021-11-29 21:00:00,1.78,2.219,1.398,3
2021-11-29 20:00:00,1.39,1.686,1.092,3
2021-11-29 19:00:00,1.44,1.827,1.092,4
2021-11-29 18:00:00,1.03,1.428,0.821,5
2021-11-29 17:00:00,1.22,1.22,1.22,1
2021-11-29 16:00:00,1.23,1.381,0.987,3
2021-11-29 15:00:00,1.07,1.231,0.76,3
2021-11-29 14:00:00,0.97,1.192,0.605,4
2021-11-29 13:00:00,0.56,0.669,0.454,2
2021-11-29 12:00:00,1.05,1.444,0.626,3
2021-11-29 11:00:00,0.83,0.832,0.832,1
2021-11-29 10:00:00,1.2,1.444,0.95,2
2021-11-29 09:00:00,1.27,1.73,0.94,5
2021-11-29 08:00:00,1.39,1.679,1.04,4
2021-11-29 07:00:00,1.5,1.664,1.225,3
2021-11-29 06:00:00,1.46,1.486,1.431,3
2021-11-29 05:00:00,0.9,0.9,0.9,1
2021-11-29 04:00:00,1.08,1.755,0.425,3
2021-11-29 03:00:00,1.25,1.311,1.183,2
2021-11-29 02:00:00,1.06,1.737,0.663,5
2021-11-29 01:00:00,0.98,1.089,0.877,2
2021-11-29 00:00:00,0.9,1.221,0.49,3
2021-11-28 23:00:00,1.76,1.953,1.556,3
2021-11-28 22:00:00,1.52,1.771,1.076,5
2021-11-28 21:00:00,1.55,1.884,1.053,3
2021-11-28 20:00:00,1.26,1.376,1.146,2
2021-11-28 19:00:00,1.43,1.817,0.809,5
2021-11-28 18:00:00,0.55,0.768,0.326,2
2021-11-28 17:00:00,0.92,1.079,0.76,2
2021-11-28 16:00:00,0.95,1.306,0.531,5
2021-11-28 15:00:00,0.76,1.171,0.069,4
2021-11-28 14:00:00,0.97,1.21,0.729,2
2021-11-28 13:00:00,1.06,1.208,0.881,3
2021-11-28 12:00:00,0.56,0.555,0.555,1
2021-11-28 11:00:00,0.75,0.86,0.646,2
2021-11-28 10:00:00,0.89,1.002,0.713,3
2021-11-28 08:00:00,1.4,1.476,1.329,2
2021-11-28 07:00:00,1.11,1.286,0.999,3
2021-11-28 06:00:00,1.24,1.441,0.813,5
2021-11-28 05:00:00,0.7,0.793,0.544,3
2021-11-28 04:00:00,0.59,0.823,0.367,2
2021-11-28 03:00:00,0.95,1.328,0.712,3
2021-11-28 02:00:00,1.04,1.108,0.981,2
2021-11-28 01:00:00,0.76,1.072,0.416,4
2021-11-28 00:00:00,0.81,1.291,0.372,5
2021-11-27 23:00:00,1.28,1.41,1.047,3
2021-11-27 22:00:00,1.5,1.678,1.286,3
2021-11-27 21:00:00,1.14,1.846,0.729,3
2021-11-27 20:00:00,1.67,1.671,1.671,1
2021-11-27 19:00:00,1.43,1.526,1.344,4
2021-11-27 18:00:00,0.67,0.859,0.359,4
2021-11-27 17:00:00,0.92,0.938,0.91,2
2021-11-27 16:00:00,0.67,0.966,0.268,5
2021-11-27 15:00:00,0.87,1.37,0.276,4
2021-11-27 14:00:00,1.56,1.557,1.557,1
2021-11-27 13:00:00,0.69,1.004,0.267,3
2021-11-27 11:00:00,0.9,1.089,0.382,4
2021-11-27 10:00:00,1.11,1.148,1.065,2
2021-11-27 09:00:00,1.53,1.703,1.364,2
2021-11-27 08:00:00,1.2,1.585,0.731,6
2021-11-27 07:00:00,1.39,1.692,0.856,3
2021-11-27 06:00:00,1.44,1.525,1.357,2
2021-11-27 05:00:00,0.79,0.941,0.69,3
2021-11-27 04:00:00,1.04,1.193,0.83,3
2021-11-27 03:00:00,0.94,1.668,0.555,5
2021-11-27 02:00:00,1.02,1.198,0.777,5
2021-11-27 01:00:00,1.11,1.162,1.049,2
2021-11-27 00:00:00,0.73,0.899,0.466,3
2021-11-26 23:00:00,0.98,1.1,0.863,2
2021-11-26 22:00:00,1.33,1.626,0.959,3
2021-11-26 21:00:00,1.64,2.114,1.061,6
2021-11-26 20:00:00,1.59,1.714,1.493,4
2021-11-26 19:00:00,1.46,1.915,1.011,2
2021-11-26 18:00:00,0.99,1.193,0.645,3
2021-11-26 17:00:00,1.34,1.454,1.232,2
2021-11-26 15:00:00,0.97,1.442,0.491,2
2021-11-26 14:00:00,1.67,1.94,1.404,2
2021-11-26 13:00:00,1.08,1.085,1.085,1
2021-11-26 12:00:00,0.95,1.426,0.632,5
2021-11-26 11:00:00,0.75,0.902,0.604,2
2021-11-26 10:00:00,1.31,1.571,1.045,2
2021-11-26 09:00:00,1.59,1.739,1.369,3
2021-11-26 08:00:00,1.36,1.823,0.894,2
2021-11-26 07:00:00,1.09,1.474,0.797,3
2021-11-26 06:00:00,1.21,1.404,0.702,4
2021-11-26 05:00:00,0.58,0.704,0.482,3
2021-11-26 04:00:00,1.34,1.887,0.786,2
2021-11-26 03:00:00,1.55,1.563,1.545,2
2021-11-26 02:00:00,0.94,1.143,0.764,6
2021-11-26 01:00:00,0.78,0.821,0.733,2
2021-11-26 00:00:00,1.19,1.41,0.867,4
2021-11-25 23:00:00,1.54,1.907,1.342,3
2021-11-25 22:00:00,1.62,1.771,1.479,3
2021-11-25 21:00:00,1.24,1.235,1.235,1
2021-11-25 20:00:00,1.53,1.56,1.506,2
2021-11-25 19:00:00,1.47,1.738,1.321,3
2021-11-25 18:00:00,1.17,1.597,0.757,3
2021-11-25 17:00:00,1.23,1.586,0.87,2
2021-11-25 16:00:00,0.97,1.265,0.671,2
2021-11-25 15:00:00,1.13,1.383,0.85,3
2021-11-25 14:00:00,1.23,1.461,0.995,3
2021-11-25 13:00:00,1.0,1.179,0.859,3
2021-11-25 12:00:00,0.96,1.264,0.55,3
2021-11-25 11:00:00,0.86,0.92,0.807,2
2021-11-25 10:00:00,0.83,1.106,0.558,2
2021-11-25 09:00:00,1.2,1.615,0.804,5
2021-11-25 08:00:00,1.18,1.641,0.723,2
2021-11-25 07:00:00,1.22,1.365,0.973,3
2021-11-25 06:00:00,1.22,1.216,1.216,1
2021-11-25 05:00:00,0.91,1.032,0.721,3
2021-11-25 04:00:00,0.78,1.048,0.543,3
2021-11-25 03:00:00,0.96,1.198,0.74,4
2021-11-25 02:00:00,0.7,0.943,0.322,3
2021-11-25 01:00:00,1.07,1.221,0.907,3
2021-11-25 00:00:00,0.82,1.077,0.643,4
2021-11-24 23:00:00,1.42,1.821,1.07,3
2021-11-24 22:00:00,1.36,1.427,1.284,2
2021-11-24 21:00:00,1.76,1.924,1.599,3
2021-11-24 20:00:00,1.83,1.834,1.834,1
2021-11-24 19:00:00,1.61,1.841,1.494,3
2021-11-24 18:00:00,0.65,0.672,0.636,2
2021-11-24 17:00:00,1.43,1.433,1.433,1
2021-11-24 16:00:00,1.21,1.491,0.779,3
2021-11-24 15:00:00,0.56,0.744,0.382,2
2021-11-24 14:00:00,1.04,1.538,0.578,5
2021-11-24 13:00:00,1.1,1.231,0.976,2
2021-11-24 12:00:00,1.0,1.371,0.737,4
2021-11-24 11:00:00,0.84,1.312,0.43,5
2021-11-24 10:00:00,1.3,1.601,1.137,3
2021-11-24 09:00:00,1.09,1.334,0.826,3
2021-11-24 08:00:00,1.41,1.807,0.955,5
2021-11-24 07:00:00,1.07,1.468,0.712,4
2021-11-24 06:00:00,1.37,2.064,0.846,4
2021-11-24 05:00:00,1.35,1.5,1.195,2
2021-11-24 04:00:00,0.91,1.222,0.684,5
2021-11-24 03:00:00,0.93,1.099,0.765,3
2021-11-24 02:00:00,0.39,0.392,0.392,1
2021-11-24 01:00:00,1.11,1.108,1.108,1
2021-11-24 00:00:00,0.76,1.038,0.483,2
2021-11-23 23:00:00,1.42,1.886,0.975,4
2021-11-23 22:00:00,1.57,1.767,1.395,3
2021-11-23 21:00:00,1.75,2.165,1.074,7
2021-11-23 20:00:00,1.73,1.953,1.506,2
2021-11-23 19:00:00,1.5,2.135,1.048,4
2021-11-23 18:00:00,1.12,1.117,1.117,1
2021-11-23 17:00:00,0.89,0.885,0.885,1
2021-11-23 16:00:00,1.31,1.398,1.219,2
2021-11-23 15:00:00,0.54,0.596,0.492,2
2021-11-23 14:00:00,1.22,1.55,0.648,5
2021-11-23 13:00:00,1.25,1.429,1.076,2
2021-11-23 12:00:00,1.05,1.073,1.023,2
2021-11-23 11:00:00,0.82,1.182,0.479,4
2021-11-23 10:00:00,0.86,1.113,0.546,6
2021-11-23 09:00:00,1.48,1.673,1.352,4
2021-11-23 08:00:00,1.45,1.606,1.29,2
2021-11-23 07:00:00,1.15,1.242,1.108,3
2021-11-23 06:00:00,1.35,1.555,1.235,3
2021-11-23 04:00:00,1.06,1.367,0.757,3
2021-11-23 03:00:00,0.66,0.66,0.66,1
2021-11-23 02:00:00,0.79,0.816,0.76,2
2021-11-23 01:00:00,0.88,0.879,0.879,1
2021-11-23 00:00:00,0.83,1.098,0.72,4
2021-11-22 23:00:00,1.21,1.647,0.821,3
2021-11-22 22:00:00,1.3,1.387,1.222,2
2021-11-22 21:00:00,1.71,2.198,1.213,2
2021-11-22 20:00:00,1.68,1.676,1.676,1
2021-11-22 18:00:00,0.8,0.803,0.803,1
2021-11-22 17:00:00,1.25,1.74,0.759,5
2021-11-22 16:00:00,0.82,1.105,0.534,2
2021-11-22 15:00:00,0.87,1.211,0.652,3
2021-11-22 14:00:00,0.95,1.384,0.517,2
2021-11-22 13:00:00,1.14,1.138,1.138,1
2021-11-22 12:00:00,0.89,1.151,0.762,3
2021-11-22 11:00:00,1.28,1.692,0.969,4
2021-11-22 10:00:00,0.85,1.424,0.533,5
2021-11-22 09:00:00,1.2,1.823,0.75,4
2021-11-22 08:00:00,1.4,1.862,0.942,5
2021-11-22 07:00:00,1.38,1.667,1.024,6
2021-11-22 06:00:00,1.22,1.554,0.963,3
2021-11-22 04:00:00,0.88,1.354,0.47,7
2021-11-22 02:00:00,1.02,1.495,0.673,3
2021-11-22 01:00:00,0.9,0.906,0.89,3
2021-11-22 00:00:00,0.93,1.153,0.576,3
2021-11-21 23:00:00,1.85,2.031,1.672,2
2021-11-21 22:00:00,1.46,1.458,1.458,1
2021-11-21 21:00:00,1.58,1.891,0.981,3
2021-11-21 20:00:00,1.5,2.356,0.954,3
2021-11-21 19:00:00,1.51,1.786,1.233,2
2021-11-21 17:00:00,0.75,0.869,0.628,2
2021-11-21 16:00:00,0.89,0.89,0.89,1
2021-11-21 15:00:00,0.67,0.769,0.576,2
2021-11-21 14:00:00,1.21,1.363,1.047,2
2021-11-21 13:00:00,0.98,1.12,0.786,4
2021-11-21 12:00:00,0.76,0.909,0.604,2
2021-11-21 10:00:00,1.21,1.416,1.026,3
2021-11-21 09:00:00,1.06,1.583,0.832,4
2021-11-21 08:00:00,1.3,1.513,1.096,2
2021-11-21 07:00:00,1.24,1.496,0.975,3
2021-11-21 06:00:00,1.47,1.849,0.97,3
2021-11-21 05:00:00,0.57,0.572,0.572,1
2021-11-21 04:00:00,0.9,0.903,0.903,1
2021-11-21 03:00:00,0.9,1.25,0.461,5
2021-11-21 02:00:00,0.8,1.186,0.107,5
2021-11-21 01:00:00,0.6,0.603,0.603,1
2021-11-21 00:00:00,0.89,0.902,0.875,2
2021-11-20 23:00:00,1.63,1.934,1.517,4
2021-11-20 22:00:00,1.55,1.82,1.282,2
2021-11-20 20:00:00,1.5,1.5,1.5,1
2021-11-20 19:00:00,1.25,1.561,0.943,2
2021-11-20 18:00:00,1.07,1.368,0.687,4
2021-11-20 17:00:00,1.11,1.207,1.016,4
2021-11-20 16:00:00,0.8,1.02,0.646,3
2021-11-20 15:00:00,1.23,1.476,1.092,3
2021-11-20 14:00:00,0.87,1.155,0.383,5
2021-11-20 13:00:00,0.92,1.079,0.633,3
2021-11-20 12:00:00,0.8,0.92,0.534,4
2021-11-20 11:00:00,1.16,1.318,1.007,2
2021-11-20 10:00:00,0.71,1.166,0.514,5
2021-11-20 09:00:00,1.36,1.389,1.337,2
2021-11-20 08:00:00,1.17,1.181,1.15,2
2021-11-20 07:00:00,1.21,1.52,0.899,4
2021-11-20 06:00:00,1.12,1.14,1.104,2
2021-11-20 05:00:00,1.06,1.361,0.758,5
2021-11-20 04:00:00,0.69,0.99,0.366,4
2021-11-20 03:00:00,1.13,1.175,1.08,2
2021-11-20 02:00:00,0.89,1.383,0.701,4
2021-11-20 01:00:00,0.63,0.63,0.63,1
2021-11-20 00:00:00,0.75,1.113,0.315,4
2021-11-19 23:00:00,1.68,1.881,1.526,3
2021-11-19 22:00:00,1.5,1.727,1.266,2
2021-11-19 21:00:00,1.54,2.085,1.131,4
2021-11-19 20:00:00,1.51,1.929,1.093,4
2021-11-19 19:00:00,1.28,1.867,0.699,2
2021-11-19 18:00:00,0.96,1.128,0.783,3
2021-11-19 17:00:00,1.11,1.414,0.872,4
2021-11-19 16:00:00,1.36,1.49,1.227,2
2021-11-19 15:00:00,0.82,1.409,0.472,3
2021-11-19 14:00:00,0.89,0.975,0.814,2
2021-11-19 13:00:00,0.89,1.17,0.443,3
2021-11-19 12:00:00,1.0,1.208,0.689,3
2021-11-19 11:00:00,0.91,1.315,0.504,2
2021-11-19 10:00:00,1.12,1.384,0.863,2
2021-11-19 09:00:00,1.31,1.519,1.199,3
2021-11-19 08:00:00,0.82,0.819,0.819,1
2021-11-19 07:00:00,1.16,1.975,0.93,6
2021-11-19 06:00:00,1.09,1.59,0.819,4
2021-11-19 05:00:00,0.8,0.798,0.798,1
2021-11-19 04:00:00,1.24,1.304,1.18,2
2021-11-19 03:00:00,0.87,1.333,0.405,3
2021-11-19 02:00:00,0.63,0.726,0.543,2
2021-11-19 01:00:00,1.41,1.915,1.052,4
2021-11-19 00:00:00,1.15,1.532,0.766,2
2021-11-18 23:00:00,1.32,1.321,1.321,1
2021-11-18 22:00:00,1.62,1.947,1.34,3
2021-11-18 21:00:00,1.7,2.092,1.357,6
2021-11-18 20:00:00,1.75,1.747,1.747,1
2021-11-18 19:00:00,1.32,1.624,1.008,2
2021-11-18 18:00:00,0.92,1.238,0.601,2
2021-11-18 17:00:00,0.61,0.716,0.544,3
2021-11-18 16:00:00,0.87,1.132,0.603,2
2021-11-18 15:00:00,1.54,1.537,1.537,1
2021-11-18 14:00:00,1.18,1.446,1.018,4
2021-11-18 13:00:00,0.96,1.419,0.698,6
2021-11-18 12:00:00,1.03,1.286,0.704,4
2021-11-18 11:00:00,1.1,1.505,0.69,2
2021-11-18 10:00:00,1.07,1.254,0.762,3
2021-11-18 09:00:00,0.99,0.986,0.986,1
2021-11-18 08:00:00,1.42,1.633,1.214,2
2021-11-18 07:00:00,1.58,1.668,1.487,2
2021-11-18 06:00:00,1.29,1.835,0.821,3
2021-11-18 05:00:00,0.7,0.892,0.502,3
2021-11-18 04:00:00,0.55,0.6,0.502,2
2021-11-18 03:00:00,0.78,0.778,0.774,2
2021-11-18 02:00:00,1.19,1.34,1.032,2
2021-11-18 00:00:00,0.8,1.192,0.401,2
2021-11-17 23:00:00,1.31,1.455,1.166,2
2021-11-17 22:00:00,1.94,2.196,1.69,2
2021-11-17 21:00:00,1.61,2.256,1.197,4
2021-11-17 20:00:00,1.77,2.095,1.536,5
2021-11-17 19:00:00,1.77,1.86,1.685,2
2021-11-17 18:00:00,0.97,1.284,0.428,3
2021-11-17 17:00:00,0.92,1.485,0.604,4
2021-11-17 16:00:00,0.98,1.613,0.474,5
2021-11-17 15:00:00,1.24,1.515,0.994,4
2021-11-17 14:00:00,1.19,1.484,0.692,3
2021-11-17 13:00:00,1.05,1.413,0.518,5
2021-11-17 12:00:00,1.03,1.313,0.639,4
2021-11-17 11:00:00,1.19,1.365,1.024,2
2021-11-17 10:00:00,1.15,1.149,1.145,2
2021-11-17 09:00:00,1.22,1.293,1.133,3
2021-11-17 08:00:00,1.43,1.781,1.08,2
2021-11-17 07:00:00,1.37,1.547,1.281,3
2021-11-17 06:00:00,1.2,1.572,0.874,4
2021-11-17 05:00:00,1.11,1.252,0.894,3
2021-11-17 04:00:00,1.02,1.37,0.67,4
2021-11-17 03:00:00,0.88,0.875,0.875,1
2021-11-17 02:00:00,0.84,0.942,0.748,2
2021-11-17 01:00:00,1.44,1.664,1.219,2
2021-11-17 00:00:00,0.78,1.261,0.316,4
